,Acc_superm,Acc_postof,Acc_parks_,Acc_jobs_t,Acc_hospit
14382,7,6,8,140218,0
14383,2,1,2,2898,0
14384,8,2,11,18492,0
14385,4,3,10,20785,0
14386,5,2,6,15895,0
14387,0,1,2,2138,0
14388,13,4,21,34787,2
14389,25,6,22,74896,2
14390,3,1,11,6318,0
14391,0,1,3,2803,0
14392,3,2,4,3137,0
14393,19,3,27,25839,0
14394,7,1,9,8825,0
14395,2,0,3,996,0
14396,8,1,6,11562,1
14397,19,3,12,19961,1
14398,45,4,41,49228,2
14399,13,2,12,21975,0
14400,0,0,4,1347,0
14401,8,1,15,55997,1
14402,9,2,12,18368,0
14403,0,0,1,425,0
14404,13,1,20,16389,0
14405,16,4,12,47027,2
14406,22,6,24,30374,1
14407,15,1,8,25179,1
14408,5,1,7,12386,1
14409,23,4,25,25479,1
14410,52,6,53,58771,3
14411,14,3,28,26577,0
14412,5,1,6,10701,1
14413,24,4,39,38619,0
14414,0,0,0,21,0
14415,1,0,10,2569,0
14416,21,4,33,18453,1
14417,1,3,2,89132,0
14418,6,1,6,3513,0
14419,0,0,4,46907,0
14420,4,2,23,10478,0
14421,1,0,5,21504,1
14422,19,3,12,18769,1
14423,42,5,34,118971,0
14424,40,5,63,51435,1
14425,27,4,59,66467,0
14426,18,2,12,31229,1
14427,0,0,0,1495,0
14428,9,3,22,14586,0
14429,13,2,17,22797,1
14430,5,1,21,17928,0
14431,3,1,6,8388,1
14432,8,2,9,6790,0
14433,10,3,27,17591,0
14434,30,10,15,85199,1
14435,12,1,14,10194,1
14436,67,6,59,140354,2
14437,31,3,16,29260,1
14438,0,0,0,975,0
14439,9,1,11,10859,1
14440,4,3,24,25844,2
14441,1,0,7,3507,0
14442,14,2,19,12288,1
14443,2,0,3,10758,0
14444,12,1,11,23036,1
14445,30,4,22,44235,1
14446,8,2,21,22773,0
14447,1,0,4,1703,0
14448,12,2,16,19441,0
14449,7,2,9,23758,1
14450,17,5,29,43891,1
14451,5,2,5,21374,0
14452,19,3,15,30137,2
14453,0,0,1,485,0
14454,8,3,18,10939,0
14455,0,0,0,1526,0
14456,13,1,20,16582,0
14457,1,0,2,1273,0
14458,7,3,31,24213,1
14459,42,4,39,61393,2
14460,2,1,8,2869,0
14461,13,8,49,47691,1
14462,12,3,20,18277,1
14463,29,10,13,81027,1
14464,0,0,3,510,0
14465,10,4,40,64788,2
14466,6,0,10,4240,0
14467,14,4,37,69859,1
14468,44,8,45,151233,2
14469,0,0,2,642,0
14470,6,0,10,5464,0
14471,4,3,24,35379,1
14472,4,0,3,5009,0
14473,20,5,28,83466,1
14474,2,0,1,853,0
14475,13,4,28,23077,1
14476,5,1,6,8445,0
14477,6,3,6,21127,1
14478,11,2,18,59071,1
14479,0,0,0,606,0
14480,1,4,2,61123,0
14481,55,4,51,125484,2
14482,4,0,8,4919,0
14483,16,7,26,53185,3
14484,61,5,58,128486,2
14485,6,1,7,3295,0
14486,14,2,17,8951,0
14487,16,4,50,85368,1
14488,24,6,28,35206,1
14489,18,2,8,29886,2
14490,6,4,16,14702,1
14491,8,1,6,7435,1
14492,16,6,24,54494,2
14493,8,0,14,8492,0
14494,1,0,3,410,0
14495,33,4,12,29842,2
14496,14,2,9,42582,0
14497,4,0,6,59333,0
14498,29,4,23,40313,1
14499,15,4,28,22381,0
14500,1,1,1,6626,0
14501,20,4,40,43248,0
14502,8,2,7,20730,1
14503,30,10,13,94967,1
14504,14,1,20,48665,2
14505,1,1,7,11011,1
14506,16,2,8,20907,1
14507,9,3,23,16468,0
14508,11,1,13,9297,1
14509,8,2,9,11526,0
14510,13,3,10,20982,1
14511,3,0,9,3358,0
14512,13,3,15,20893,1
14513,0,0,2,257,0
14514,51,6,70,97646,2
14515,29,7,47,42626,2
14516,18,7,62,171960,4
14517,2,0,2,1769,0
14518,12,2,9,8941,0
14519,0,0,2,3155,0
14520,30,5,18,81467,1
14521,3,1,4,4393,0
14522,59,7,70,197439,3
14523,15,2,25,75994,3
14524,0,0,0,99,0
14525,19,3,17,20104,1
14526,3,2,5,44161,0
14527,32,7,49,46905,2
14528,13,8,52,47975,1
14529,1,0,3,867,0
14530,1,0,3,797,0
14531,5,3,10,22913,1
14532,1,1,9,4170,0
14533,10,3,29,18198,0
14534,11,4,54,34178,1
14535,17,7,24,60709,3
14536,40,5,57,35457,2
14537,2,1,15,8435,0
14538,9,2,7,24798,0
14539,13,5,23,32193,1
14540,22,3,41,40433,0
14541,4,1,11,6709,0
14542,18,4,32,28341,0
14543,11,4,17,16326,1
14544,8,2,12,14089,0
14545,14,1,20,10438,1
14546,12,2,34,70441,1
14547,1,1,10,12665,1
14548,3,0,2,2562,0
14549,7,1,8,5308,0
14550,7,2,9,27722,1
14551,0,0,0,190,0
14552,8,2,11,13284,0
14553,13,4,39,66272,1
14554,0,0,1,68,0
14555,0,0,0,123,0
14556,14,2,23,12134,0
14557,2,0,0,830,0
14558,4,0,1,4790,0
14559,8,3,18,13969,0
14560,7,3,15,12465,0
14561,57,4,58,118033,2
14562,38,2,33,46829,2
14563,6,0,10,4186,0
14564,11,2,12,20298,1
14565,14,5,41,71206,1
14566,20,3,24,28220,0
14567,16,3,8,48580,0
14568,0,0,0,8,0
14569,17,6,35,90555,2
14570,6,3,21,17571,1
14571,21,5,10,71554,0
14572,2,1,5,6520,0
14573,8,3,12,7797,0
14574,3,2,0,30733,0
14575,2,2,6,5736,1
14576,2,5,6,118510,0
14577,11,1,7,9504,1
14578,10,0,5,13309,1
14579,8,3,25,57836,2
14580,42,8,27,100499,1
14581,10,3,13,12984,1
14582,4,0,6,14590,0
14583,16,6,26,75265,1
14584,1,0,3,795,0
14585,0,0,1,823,0
14586,0,0,1,337,0
14587,37,6,15,37837,3
14588,0,0,0,0,0
14589,3,0,5,33677,0
14590,8,1,8,6583,0
14591,0,0,0,1500,0
14592,0,0,1,6105,0
14593,8,0,9,36944,1
14594,8,2,7,16745,2
14595,3,0,4,11765,0
14596,17,3,19,16022,0
14597,15,6,34,45468,1
14598,4,0,1,3411,1
14599,0,0,3,715,0
14600,8,1,5,15039,0
14601,8,3,12,55343,0
14602,14,2,4,14522,1
14603,3,1,7,11275,1
14604,6,0,3,4232,0
14605,0,0,1,4115,0
14606,42,5,58,89053,2
14607,13,1,10,14019,1
14608,18,6,30,62956,3
14609,5,0,4,17466,0
14610,20,6,31,40065,0
14611,18,5,28,29555,1
14612,9,3,8,22899,1
14613,40,11,52,134232,5
14614,19,3,13,36864,1
14615,1,0,4,2274,0
14616,0,0,0,6054,0
14617,10,4,18,11345,0
14618,31,5,53,48019,1
14619,4,0,4,32860,0
14620,4,2,10,3733,0
14621,1,0,3,1333,0
14622,1,1,4,3176,0
14623,3,0,13,4949,0
14624,7,2,5,119961,0
14625,9,1,16,13296,0
14626,38,4,19,65944,1
14627,7,3,11,7324,0
14628,5,0,2,1708,0
14629,8,2,17,39386,0
14630,8,1,7,6237,0
14631,9,0,12,6735,0
14632,9,2,6,36429,0
14633,25,6,22,74896,2
14634,12,4,28,22894,1
14635,0,0,2,433,0
14636,0,0,3,1605,0
14637,9,1,9,5315,1
14638,30,5,48,35843,1
14639,15,4,29,40137,1
14640,5,2,7,37903,1
14641,13,7,31,66479,4
14642,2,0,0,2328,0
14643,12,4,12,21722,0
14644,1,0,2,12840,0
14645,3,2,6,72381,0
14646,14,4,21,22090,0
14647,29,4,53,37969,1
14648,8,1,13,13107,0
14649,14,5,21,88352,1
14650,5,4,14,9923,1
14651,0,0,0,167,0
14652,18,2,9,29005,1
14653,1,0,1,11641,0
14654,12,3,21,70153,2
14655,12,3,39,29141,0
14656,14,4,23,34502,1
14657,5,0,7,6890,0
14658,1,0,8,9783,0
14659,3,0,10,3059,0
14660,13,2,12,22774,0
14661,4,2,8,4427,0
14662,12,4,30,63569,1
14663,7,3,35,56002,2
14664,2,0,3,7318,0
14665,0,0,4,1507,0
14666,33,5,25,38955,1
14667,8,6,21,19037,1
14668,7,0,11,5506,0
14669,4,0,3,1846,0
14670,12,4,31,22356,1
14671,8,2,11,15452,0
14672,11,4,31,19007,0
14673,31,6,56,45673,1
14674,1,1,0,40904,0
14675,28,2,25,34254,1
14676,3,2,7,77168,0
14677,14,7,36,60238,1
14678,24,7,26,33972,1
14679,6,4,18,16649,1
14680,13,1,16,7465,0
14681,13,4,23,66228,2
14682,8,1,11,6085,0
14683,0,0,1,837,0
14684,1,1,6,72261,0
14685,9,1,9,7713,0
14686,16,6,57,70546,1
14687,20,5,30,27082,0
14688,14,1,21,8714,0
14689,8,4,34,62705,2
14690,10,2,15,16004,0
14691,4,1,10,5035,0
14692,0,0,0,116,0
14693,13,1,17,12490,1
14694,17,2,14,39075,0
14695,17,5,29,37528,0
14696,14,3,29,40177,1
14697,20,3,12,39320,2
14698,0,0,0,309,0
14699,40,6,55,184435,1
14700,2,0,9,2273,0
14701,10,2,17,13566,0
14702,39,4,52,178616,1
14703,2,0,2,1769,0
14704,14,5,9,31715,2
14705,2,1,7,3140,0
14706,32,5,24,45023,1
14707,9,2,22,17973,0
14708,6,3,20,19995,1
14709,3,0,17,30893,1
14710,10,3,17,19185,1
14711,22,6,40,32049,0
14712,17,6,22,56076,1
14713,8,6,31,60673,4
14714,9,2,8,15053,1
14715,0,0,3,439,0
14716,15,2,20,15630,1
14717,2,2,12,15447,0
14718,21,5,23,62077,1
14719,6,0,7,10095,0
14720,30,5,46,44485,1
14721,17,4,23,23340,1
14722,5,0,12,5090,0
14723,16,3,8,21425,0
14724,2,0,2,1715,0
14725,29,9,58,218926,3
14726,1,0,0,5167,0
14727,10,3,9,30190,1
14728,10,3,8,10882,0
14729,4,2,5,8167,0
14730,12,2,9,8483,0
14731,1,0,1,6893,0
14732,58,5,58,131347,2
14733,6,0,3,5358,0
14734,3,0,5,13180,0
14735,7,1,8,6959,1
14736,9,5,6,85665,0
14737,1,0,3,1359,0
14738,8,2,11,26832,1
14739,0,0,4,1405,0
14740,0,0,2,229,0
14741,12,5,7,46386,0
14742,5,0,7,3307,0
14743,5,0,4,24373,0
14744,10,2,9,21418,0
14745,23,3,28,152791,2
14746,34,3,17,32759,1
14747,6,1,14,6894,0
14748,7,3,23,55719,2
14749,10,7,33,47006,1
14750,59,8,44,203798,1
14751,11,2,10,15651,0
14752,7,1,4,22820,1
14753,10,7,26,41330,1
14754,12,2,9,8872,0
14755,3,0,10,3044,0
14756,8,2,9,41045,1
14757,21,3,38,77721,0
14758,1,0,4,7421,0
14759,16,2,21,18228,1
14760,9,2,18,19427,0
14761,0,0,3,59,0
14762,2,1,10,4586,0
14763,12,3,19,22109,1
14764,1,0,3,4466,0
14765,0,0,0,423,0
14766,25,7,34,81037,3
14767,2,2,10,5057,0
14768,38,5,44,73486,1
14769,47,3,54,109911,2
14770,36,10,61,237155,4
14771,0,0,1,6400,0
14772,3,5,4,113157,0
14773,14,2,22,9639,0
14774,7,1,12,12520,0
14775,0,0,0,0,0
14776,0,1,2,834,0
14777,0,0,3,705,0
14778,7,2,11,7404,0
14779,0,0,0,1085,0
14780,9,2,11,27785,0
14781,2,2,12,5455,0
14782,30,5,30,172292,2
14783,14,1,13,7550,0
14784,0,0,1,204,0
14785,9,2,22,21971,1
14786,20,5,33,30495,0
14787,31,13,14,91352,1
14788,14,1,19,10558,1
14789,12,1,13,9308,1
14790,0,0,0,558,0
14791,6,3,11,14352,1
14792,13,8,34,52715,1
14793,2,1,9,2743,0
14794,6,2,10,4847,0
14795,9,2,20,17060,0
14796,3,0,13,5208,0
14797,13,6,41,123205,2
14798,2,0,4,1144,0
14799,5,0,2,3448,0
14800,9,3,11,24747,1
14801,7,3,4,83771,0
14802,2,2,0,18203,0
14803,2,0,1,2312,1
14804,7,1,7,6644,1
14805,3,0,5,12326,0
14806,46,4,48,122956,2
14807,4,0,2,3613,1
14808,0,0,7,1907,0
14809,60,7,77,208437,2
14810,11,3,20,33063,0
14811,33,4,47,35272,1
14812,5,1,4,1938,0
14813,53,6,42,195790,2
14814,1,1,7,10922,1
14815,9,3,29,53070,1
14816,3,1,6,8493,1
14817,1,0,4,4598,0
14818,5,1,6,11832,1
14819,0,0,0,222,0
14820,1,1,2,1586,0
14821,42,4,39,61414,2
14822,13,6,24,37912,1
14823,3,0,6,12691,0
14824,34,9,41,89510,2
14825,20,3,31,40006,0
14826,19,3,25,25213,0
14827,16,2,20,13405,1
14828,11,2,17,18992,0
14829,10,3,26,14530,0
14830,0,0,0,116,0
14831,14,2,18,12203,1
14832,10,3,13,12981,1
14833,9,0,2,7046,1
14834,5,3,14,15006,0
14835,11,3,25,19632,1
14836,14,1,18,8727,0
14837,1,2,4,59740,0
14838,5,0,5,45361,0
14839,0,0,1,615,0
14840,1,0,1,2036,0
14841,4,0,6,2977,0
14842,29,5,17,31311,1
14843,1,0,3,1410,0
14844,5,1,22,37953,2
14845,1,0,10,2505,0
14846,2,1,3,2147,0
14847,15,2,9,43959,0
14848,19,4,35,31542,0
14849,10,1,14,13912,0
14850,12,3,15,22007,1
14851,2,1,0,12778,0
14852,46,6,38,160968,0
14853,7,2,10,26539,1
14854,2,1,8,4053,0
14855,4,1,5,17939,1
14856,6,0,5,43286,0
14857,41,6,56,191511,1
14858,29,10,13,81229,1
14859,40,6,15,41968,3
14860,1,0,0,1093,0
14861,0,0,4,1464,0
14862,19,2,29,18411,1
14863,15,1,17,16847,1
14864,6,1,6,11407,0
14865,0,0,4,21247,0
14866,11,3,9,10889,0
14867,6,3,13,16831,1
14868,8,2,12,14147,0
14869,21,9,50,66232,1
14870,53,6,42,193196,1
14871,6,2,16,17155,1
14872,6,1,5,9414,1
14873,15,2,12,21128,2
14874,2,1,12,12992,1
14875,0,0,1,690,0
14876,0,1,2,6344,0
14877,10,1,14,9751,1
14878,14,4,14,38880,0
14879,21,6,32,41229,0
14880,3,1,2,4270,0
14881,0,0,0,1350,0
14882,15,4,26,23013,0
14883,8,2,13,11553,0
14884,4,1,13,12143,0
14885,11,3,13,13251,0
14886,6,1,8,6622,0
14887,6,1,10,4451,0
14888,17,5,16,39008,2
14889,42,8,36,85571,1
14890,2,0,4,1406,0
14891,11,2,13,13263,1
14892,1,0,2,1160,0
14893,0,1,2,633,0
14894,12,1,17,6261,0
14895,13,6,27,66347,3
14896,4,0,4,2436,0
14897,4,1,8,15697,0
14898,9,1,9,17704,0
14899,23,5,52,36693,0
14900,13,2,12,22659,0
14901,35,5,25,39103,1
14902,11,3,23,21412,0
14903,21,6,34,37831,1
14904,0,0,4,39670,0
14905,8,2,19,16313,0
14906,51,8,62,138695,2
14907,13,5,43,58087,1
14908,4,0,6,58742,0
14909,1,0,4,2179,1
14910,21,2,14,26513,2
14911,14,4,27,36733,0
14912,31,5,48,42336,1
14913,67,9,91,227209,4
14914,45,5,38,53818,2
14915,5,5,3,123810,0
14916,8,2,21,14913,0
14917,4,0,2,1278,0
14918,1,1,0,1208,0
14919,4,1,2,3366,0
14920,29,10,14,76082,1
14921,0,0,0,523,0
14922,0,0,0,116,0
14923,7,3,24,18281,1
14924,42,6,64,59527,2
14925,19,3,31,34421,0
14926,14,4,22,30676,0
14927,3,1,12,8092,0
14928,0,0,0,164,0
14929,40,4,35,68187,1
14930,15,1,24,10513,0
14931,9,1,12,9867,1
14932,0,0,2,607,0
14933,1,0,1,436,0
14934,2,1,4,1933,0
14935,7,5,18,33347,1
14936,37,6,15,37834,3
14937,28,4,62,68385,1
14938,6,1,5,4757,0
14939,1,0,1,816,0
14940,4,2,30,23409,1
14941,8,3,13,33216,1
14942,4,1,11,3636,0
14943,41,6,14,35609,1
14944,18,6,39,52028,1
14945,0,0,5,433,0
14946,4,2,0,44885,0
14947,0,0,0,438,0
14948,14,4,15,20066,1
14949,9,3,22,14734,0
14950,17,4,22,41264,2
14951,1,0,3,1181,0
14952,1,1,2,1680,0
14953,1,5,2,104592,0
14954,8,2,21,13410,0
14955,24,7,54,50115,0
14956,41,7,49,198572,2
14957,1,0,3,753,0
14958,4,1,16,11344,0
14959,11,2,5,33199,0
14960,3,1,16,12275,0
14961,19,5,13,29696,1
14962,17,3,30,29510,0
14963,1,0,0,1131,0
14964,0,0,0,1,0
14965,20,2,31,15886,1
14966,18,4,13,50250,2
14967,11,4,22,22873,1
14968,0,0,5,213,0
14969,18,6,17,37088,1
14970,11,4,21,23842,1
14971,1,0,3,641,0
14972,3,4,13,7466,1
14973,19,4,14,30074,1
14974,9,2,6,19881,0
14975,34,7,36,129287,2
14976,12,3,18,14809,0
14977,42,6,57,110276,2
14978,20,3,16,39233,1
14979,17,7,28,77729,3
14980,1,0,1,2903,0
14981,1,1,5,4485,0
14982,0,0,2,587,0
14983,4,3,4,19032,1
14984,13,1,19,16858,0
14985,3,1,5,4423,0
14986,11,2,15,51066,2
14987,13,5,49,39789,1
14988,4,2,8,4472,0
14989,11,1,14,17070,1
14990,0,0,1,139,0
14991,10,2,16,12340,0
14992,18,3,42,24375,0
14993,37,8,45,91648,1
14994,17,3,17,42006,0
14995,0,0,0,4017,0
14996,4,0,4,19175,0
14997,15,2,23,66564,1
14998,22,2,18,30580,1
14999,15,4,20,30891,2
15000,9,1,7,12304,1
15001,11,1,17,20517,1
15002,0,0,0,1129,0
15003,9,1,6,14366,0
15004,17,5,41,64817,1
15005,8,2,7,24608,1
15006,6,0,7,11519,0
15007,27,10,75,244600,4
15008,10,4,32,25287,0
15009,12,2,4,12671,0
15010,9,3,10,51477,1
15011,2,2,2,6306,1
15012,0,0,2,1279,0
15013,9,3,17,41699,1
15014,12,5,49,87409,3
15015,0,0,6,1892,0
15016,11,4,36,23644,1
15017,10,2,8,16390,1
15018,0,0,0,138,0
15019,25,6,24,78937,2
15020,16,8,44,134997,3
15021,3,1,8,3594,0
15022,26,4,28,25381,2
15023,1,0,2,1249,0
15024,0,0,0,5950,0
15025,9,3,21,16237,0
15026,8,2,17,15980,0
15027,42,9,33,84858,1
15028,0,0,2,1332,0
15029,5,2,15,10628,0
15030,3,0,8,4777,0
15031,11,3,10,11982,0
15032,4,3,28,43637,2
15033,41,4,49,53628,2
15034,3,2,15,18435,0
15035,3,1,8,8794,1
15036,0,0,6,2859,1
15037,2,1,3,1896,0
15038,11,2,14,9034,0
15039,2,0,7,2205,0
15040,11,5,21,46168,1
15041,9,3,15,15438,0
15042,4,0,5,41455,0
15043,15,6,57,143354,3
15044,61,4,58,126013,2
15045,11,3,16,17908,0
15046,1,0,4,20077,0
15047,28,11,69,244187,4
15048,10,4,40,65400,2
15049,28,10,13,73796,1
15050,8,3,8,22475,1
15051,4,2,9,10004,1
15052,38,5,54,46065,2
15053,5,0,9,3289,0
15054,31,5,10,32667,3
15055,15,2,27,27640,0
15056,1,0,1,717,0
15057,22,3,21,42872,1
15058,24,4,12,18047,0
15059,0,0,0,48,0
15060,5,1,11,8750,1
15061,69,9,72,216519,2
15062,9,1,12,8789,1
15063,10,4,19,57358,2
15064,0,0,0,0,0
15065,6,1,8,13384,0
15066,7,2,15,11454,0
15067,7,1,7,3920,0
15068,25,4,17,37631,1
15069,12,4,20,21968,1
15070,46,8,43,88806,1
15071,24,6,33,41829,2
15072,0,0,0,5,0
15073,53,5,47,111439,1
15074,10,7,8,156583,0
15075,1,0,10,2570,0
15076,4,0,15,12911,0
15077,14,2,20,10951,0
15078,5,1,5,29633,0
15079,3,1,21,33731,1
15080,6,0,8,10394,0
15081,20,4,34,35358,1
15082,8,2,11,27295,1
15083,4,1,8,11283,0
15084,0,0,4,1391,0
15085,4,0,2,3845,1
15086,0,0,6,1893,0
15087,7,1,6,5004,0
15088,77,10,79,223642,2
15089,43,6,68,86128,2
15090,2,1,14,8531,0
15091,9,1,9,17736,0
15092,13,3,20,24277,0
15093,4,1,5,23934,0
15094,26,5,45,58471,1
15095,1,1,6,2321,0
15096,6,2,30,13259,0
15097,5,1,12,8882,0
15098,5,3,6,16345,0
15099,2,0,0,722,0
15100,16,5,27,34288,0
15101,29,2,27,37597,1
15102,10,4,32,25213,0
15103,6,3,10,13402,0
15104,42,4,36,48410,2
15105,14,4,19,20169,1
15106,10,4,14,19971,0
15107,4,0,8,25420,0
15108,11,2,21,25186,0
15109,8,3,18,10943,0
15110,37,11,51,130066,5
15111,10,2,11,29758,1
15112,7,0,10,31623,0
15113,14,2,20,11242,0
15114,12,3,27,35210,0
15115,15,2,18,13399,1
15116,0,0,0,11081,0
15117,2,1,16,8572,0
15118,4,2,7,9034,0
15119,0,0,0,1552,0
15120,6,2,7,15415,0
15121,6,1,6,2652,0
15122,4,0,6,2991,0
15123,4,3,30,29774,1
15124,1,0,9,2222,0
15125,10,7,26,41330,1
15126,0,0,2,828,0
15127,65,11,65,201335,2
15128,6,2,12,15309,1
15129,2,0,3,1813,0
15130,4,4,13,9103,1
15131,14,2,6,20317,1
15132,46,4,40,53865,2
15133,10,3,20,39930,0
15134,42,6,68,52671,1
15135,19,3,11,30194,2
15136,4,0,10,3174,0
15137,33,3,20,33341,1
15138,35,9,50,187759,2
15139,8,1,9,17577,2
15140,8,1,8,15842,0
15141,13,4,21,23066,1
15142,19,4,22,20939,1
15143,38,5,57,44344,2
15144,17,6,36,90247,2
15145,11,4,22,22321,1
15146,8,1,11,6096,0
15147,11,2,15,38822,1
15148,25,5,40,21695,1
15149,3,0,5,32095,0
15150,7,2,12,14300,0
15151,8,3,24,21786,0
15152,1,0,0,1319,0
15153,0,0,2,6046,0
15154,1,0,1,6619,0
15155,40,3,41,35706,2
15156,3,2,4,1815,0
15157,4,0,6,14548,0
15158,41,5,62,46774,2
15159,5,0,8,2684,0
15160,15,3,11,15981,1
15161,15,3,12,15923,1
15162,1,0,0,8424,0
15163,0,0,2,2470,0
15164,0,0,2,5140,0
15165,3,0,3,6934,0
15166,5,5,4,142796,0
15167,4,2,11,14974,1
15168,46,4,25,85723,0
15169,19,3,13,22858,2
15170,0,0,1,137,0
15171,15,5,10,37177,2
15172,19,8,49,166460,3
15173,1,0,5,1792,0
15174,7,3,7,20939,1
15175,56,9,55,179963,1
15176,0,0,0,41,0
15177,16,6,25,48843,2
15178,1,1,6,10136,1
15179,9,3,8,22899,1
15180,19,4,22,18060,1
15181,12,4,28,18854,0
15182,9,3,17,15656,1
15183,12,3,17,62324,2
15184,54,6,64,184528,2
15185,1,0,3,1662,0
15186,11,3,10,11982,0
15187,0,0,0,2,0
15188,36,5,27,92188,1
15189,7,0,8,13871,1
15190,24,4,39,39084,0
15191,1,1,3,49624,0
15192,27,6,44,57719,1
15193,4,0,5,39068,0
15194,2,2,32,26168,1
15195,24,5,18,32374,2
15196,5,1,6,5584,1
15197,5,0,4,3104,1
15198,3,0,0,11521,0
15199,42,6,56,89259,2
15200,7,1,16,7783,0
15201,16,4,32,42307,0
15202,31,4,39,41838,2
15203,8,2,14,10811,0
15204,7,0,7,3605,0
15205,5,2,3,13395,0
15206,9,1,11,8674,1
15207,4,0,4,1585,0
15208,7,0,13,9843,0
15209,20,9,53,147347,3
15210,6,3,19,18787,1
15211,17,3,11,30426,0
15212,10,1,14,14185,0
15213,10,4,18,46540,2
15214,4,0,1,2921,1
15215,20,5,30,29699,0
15216,4,1,3,3398,0
15217,0,0,3,572,0
15218,32,8,40,87713,4
15219,1,0,1,1298,0
15220,13,4,21,23066,1
15221,9,2,13,21236,1
15222,3,1,7,77687,0
15223,7,3,31,57728,1
15224,1,2,0,49290,0
15225,20,7,28,67233,3
15226,19,3,40,39541,0
15227,9,1,9,17707,0
15228,29,3,16,26280,1
15229,7,1,7,49424,0
15230,2,0,3,4266,0
15231,7,0,10,9118,0
15232,4,2,10,10205,1
15233,21,3,9,27195,1
15234,13,4,21,26135,0
15235,10,3,48,30482,1
15236,0,0,3,822,0
15237,19,3,9,26740,1
15238,8,2,18,16266,0
15239,6,0,12,6828,0
15240,10,1,6,16531,1
15241,23,5,40,44845,0
15242,10,2,19,16058,0
15243,25,8,45,172794,2
15244,4,0,7,15106,1
15245,0,0,0,5755,0
15246,4,3,13,6928,1
15247,32,4,31,45400,2
15248,10,2,17,58668,1
15249,9,1,7,7759,1
15250,21,3,30,151567,2
15251,7,2,14,11405,0
15252,10,4,14,22026,0
15253,11,1,4,8714,1
15254,5,2,5,10059,0
15255,6,2,5,17376,0
15256,2,2,1,14360,0
15257,5,1,6,3989,0
15258,8,2,15,16549,0
15259,7,1,7,57816,0
15260,8,3,7,9799,0
15261,11,2,6,35898,0
15262,8,2,15,11926,0
15263,34,8,41,89241,2
15264,26,3,21,63804,1
15265,0,0,7,352,0
15266,9,4,47,25161,0
15267,35,8,37,130566,2
15268,6,1,9,6330,1
15269,3,0,3,9348,0
15270,13,0,18,13929,0
15271,4,2,3,6758,0
15272,28,11,72,256259,5
15273,1,0,0,2490,0
15274,6,2,12,6795,0
15275,36,5,24,37546,1
15276,17,3,29,25441,1
15277,5,2,9,18695,0
15278,5,1,4,17768,1
15279,3,2,7,11216,0
15280,1,0,2,6785,0
15281,28,5,40,28373,2
15282,15,2,20,14979,1
15283,12,3,20,62418,2
15284,16,4,26,12858,1
15285,4,0,4,2436,0
15286,8,2,19,16257,0
15287,22,3,11,18293,2
15288,4,3,15,14673,0
15289,14,2,21,11426,0
15290,11,3,15,13123,0
15291,1,1,0,1925,0
15292,7,0,11,5146,0
15293,4,0,5,45386,0
15294,8,5,18,52793,3
15295,16,1,20,9008,0
15296,2,2,1,38520,0
15297,4,1,7,15307,1
15298,10,2,8,11350,1
15299,34,4,17,52564,1
15300,52,6,39,188483,1
15301,10,3,12,23354,0
15302,13,4,31,23266,1
15303,5,3,5,11733,0
15304,22,3,18,21248,1
15305,7,2,10,22146,1
15306,4,0,1,4971,0
15307,0,0,0,160,0
15308,5,1,3,4103,1
15309,50,6,69,202020,2
15310,15,2,18,17295,1
15311,26,2,31,24392,1
15312,2,1,4,2794,0
15313,25,3,15,47163,2
15314,0,0,0,0,0
15315,9,4,38,59413,1
15316,6,2,12,6795,0
15317,8,2,17,11558,0
15318,1,0,0,2278,1
15319,21,4,15,53524,2
15320,3,0,3,63736,0
15321,0,0,1,2334,0
15322,25,9,51,124247,5
15323,32,4,33,60455,1
15324,28,7,16,70518,1
15325,11,4,18,19258,0
15326,0,0,5,1559,1
15327,3,0,1,1238,0
15328,4,0,4,6542,0
15329,6,0,10,4238,0
15330,17,4,25,12795,1
15331,3,0,3,1723,0
15332,14,4,14,35460,0
15333,18,6,29,68420,3
15334,35,9,35,83182,2
15335,8,2,13,5869,0
15336,6,0,3,5706,0
15337,0,0,0,4351,0
15338,2,0,2,10389,0
15339,33,9,41,85094,3
15340,14,3,23,141413,2
15341,0,0,0,5808,0
15342,8,1,8,16187,0
15343,2,0,12,2621,0
15344,10,1,14,16441,0
15345,8,1,9,3647,0
15346,6,2,10,4248,0
15347,6,1,9,18047,1
15348,3,1,12,21056,0
15349,4,5,2,114523,0
15350,8,1,10,13729,0
15351,10,1,9,14291,0
15352,0,0,1,10,0
15353,9,2,8,27176,1
15354,0,0,1,631,0
15355,20,6,31,64738,1
15356,11,2,10,13550,1
15357,19,6,21,54547,1
15358,0,0,0,58,0
15359,11,4,12,27899,1
15360,11,6,23,35042,1
15361,13,4,17,25793,1
15362,0,0,0,286,0
15363,30,5,55,56639,0
15364,0,0,3,6182,0
15365,0,0,0,0,0
15366,4,0,5,2205,0
15367,5,0,4,22868,0
15368,2,1,13,8446,0
15369,7,0,5,5615,0
15370,1,0,2,688,0
15371,11,2,13,12708,1
15372,6,4,12,38898,1
15373,0,0,0,0,0
15374,3,0,5,6056,0
15375,5,3,5,11733,0
15376,3,0,6,6829,0
15377,0,0,0,9559,0
15378,4,1,1,3087,0
15379,16,3,9,23303,1
15380,30,10,60,233908,4
15381,23,2,14,47513,0
15382,28,2,32,33716,1
15383,49,6,35,187543,1
